"ZIP","pm25","STATE"
"00012",7.41768195333258,"CA"
"00014",3.24194189167881,"AZ"
"00015",2.54599459848543,"AZ"
"00016",10.379864289353,"CA"
"00017",6.56167104034739,"CA"
"00018",6.94288709928079,"CA"
"00019",4.77662549552232,"CA"
"00020",8.64325512118012,"CA"
"00022",6.35585154183624,"CA"
"00026",7.46209912128228,"CA"
"00027",3.95299102478733,"CO"
"00028",6.05323432835654,"CA"
"00029",6.49398836026868,"CA"
"00031",4.25514686011663,"CA"
"00032",6.70469952284077,"CA"
"00033",6.78901759395858,"CA"
"00034",0.579495190524411,"CA"
"00035",3.32260846050575,"CA"
"00037",4.86819870164301,"CA"
"00038",5.48932947499325,"CA"
"00039",4.80607028363926,"CA"
"00040",7.64206578537429,"CA"
"00041",3.44021133828421,"FL"
"00042",2.13390728161221,"FL"
"00043",2.40614117094815,"FL"
"00044",8.05295260617773,"CA"
"00045",2.51283179213893,"FL"
"00047",5.76796438826106,"CA"
"00048",4.75025997138412,"CA"
"00049",4.53716031187238,"CA"
"00050",4.68870016983203,"CA"
"00051",6.90868029098393,"CA"
"00052",7.93165238887017,"CA"
"00053",4.95519109146336,"FL"
"00054",4.15037621750529,"CA"
"00055",4.03047960667477,"CA"
"00056",6.21681253727403,"ID"
"00057",7.79797712972213,"CA"
"00058",8.95834818381131,"CA"
"00059",3.51025639779304,"MN"
"00060",3.68084030290933,"MN"
"00061",12.0407352592637,"CA"
"00063",6.07203297857247,"MT"
"00064",3.69597527414982,"NM"
"00065",6.00255464354152,"CA"
"00066",4.02442996697368,"NM"
"00067",7.20233613346966,"OK"
"00068",3.45556832129993,"OR"
"00069",3.00735836685872,"OR"
"00070",1.99400224827261,"OR"
"00071",4.71192262450013,"UT"
"00072",1.33396366152536,"WA"
"00073",3.67776492572109,"WA"
"00074",2.32471403482069,"WA"
"00076",1.22277802096388,"WA"
"00077",2.52743808783132,"OR"
"00084",2.36219341688975,"NC"
"00087",3.14763245712458,"FL"
"00097",2.58165239575917,"FL"
"00098",3.26739301926271,"FL"
"00100",5.48109587334972,"UT"
"00116",11.2432951609843,"LA"
"00119",9.11629712583897,"LA"
"00121",7.82812517237054,"LA"
"00125",3.73295226000367,"ME"
"00126",4.13155472194711,"ME"
"00127",2.89482055299935,"ME"
"00128",4.40697210097887,"ME"
"00130",3.90690144810309,"ME"
"00132",4.81472235774659,"ME"
"00133",4.56336144782774,"ME"
"00134",3.16243684128411,"ME"
"00135",4.20208026913717,"ME"
"00137",3.70315532038667,"ME"
"00138",3.26670944696052,"ME"
"00139",4.61777403964273,"ME"
"00141",1.97887139257201,"ME"
"00148",3.47333381996453,"ME"
"00151",1.99464763520154,"ME"
"00152",5.91809685802986,"MD"
"00158",3.07442576598642,"MA"
"00160",3.58768605716008,"MN"
"00161",3.47413779046961,"MN"
"00164",2.8491619582671,"MN"
"00165",2.96310366972603,"MN"
"00166",3.54871631822055,"MN"
"00168",3.83920835259187,"NH"
"00172",3.29221212349319,"NH"
"00173",3.76239532196926,"NH"
"00174",3.87080969452617,"NH"
"00176",3.51199508124241,"NH"
"00177",4.23917848194353,"NH"
"00179",4.0154960570032,"NH"
