"ZIP","pm25","STATE"
"00012",10.8211310386671,"CA"
"00014",3.58846360470264,"AZ"
"00015",2.86921253413987,"AZ"
"00016",10.1295624207343,"CA"
"00017",5.5507642410215,"CA"
"00018",5.27724007549475,"CA"
"00019",5.79681054398826,"CA"
"00020",6.84760234793541,"CA"
"00022",7.43903747990813,"CA"
"00026",6.66053949266148,"CA"
"00027",2.66624116387706,"CO"
"00028",7.96664226367275,"CA"
"00029",9.95303509729946,"CA"
"00031",7.86344701814417,"CA"
"00032",5.40479122034891,"CA"
"00033",9.68557909278953,"CA"
"00034",5.40119442283193,"CA"
"00035",4.97408279233711,"CA"
"00037",6.75908453186106,"CA"
"00038",9.16504673822956,"CA"
"00039",6.84266317830489,"CA"
"00040",6.54255469522133,"CA"
"00041",2.56586275696645,"FL"
"00042",2.78017313071882,"FL"
"00043",2.46430838261951,"FL"
"00044",7.4680102529054,"CA"
"00045",3.07556062751003,"FL"
"00047",6.73894919360904,"CA"
"00048",6.14105227875893,"CA"
"00049",4.77093214113259,"CA"
"00050",5.43961498328298,"CA"
"00051",9.00308103952891,"CA"
"00052",8.14264532490022,"CA"
"00053",3.31983331274298,"FL"
"00054",4.61878899555655,"CA"
"00055",5.34085000059957,"CA"
"00056",6.84007085636262,"ID"
"00057",7.42037573139934,"CA"
"00058",7.17289571629401,"CA"
"00059",1.58929919144351,"MN"
"00060",2.20041488446645,"MN"
"00061",14.0203368261255,"CA"
"00063",5.23395474918425,"MT"
"00064",2.81115794126109,"NM"
"00065",7.95857998388275,"CA"
"00066",2.88786577451968,"NM"
"00067",8.7833693610122,"OK"
"00068",6.82614299719286,"OR"
"00069",6.13676172318621,"OR"
"00070",4.52963482132068,"OR"
"00071",4.40379889467906,"UT"
"00072",4.7679957899506,"WA"
"00073",4.52228367977411,"WA"
"00074",3.66495533816484,"WA"
"00076",3.5537391180605,"WA"
"00077",5.76210652497478,"OR"
"00084",3.90537695371675,"NC"
"00087",3.49247477655309,"FL"
"00097",2.47857546920566,"FL"
"00098",2.88527696766169,"FL"
"00100",4.82991290786987,"UT"
