"ZIP","pm25","STATE"
"00012",2.13518317451494,"CA"
"00014",1.1825999863366,"AZ"
"00015",0.802859483962334,"AZ"
"00016",0.15104462900406,"CA"
"00017",0.305858107515089,"CA"
"00018",2.4507359785067,"CA"
"00019",0.922410234276326,"CA"
"00020",0.185505481253392,"CA"
"00022",6.38287403145839,"CA"
"00026",0.282122694852391,"CA"
"00027",2.99724065009705,"CO"
"00028",1.61969177965613,"CA"
"00029",2.20437526092173,"CA"
"00031",1.7006975963259,"CA"
"00032",1.9482623392859,"CA"
"00033",2.14148039726138,"CA"
"00034",3.2089267915266,"CA"
"00035",1.48623792979631,"CA"
"00037",1.8099508268516,"CA"
"00038",4.7693336862608,"CA"
"00039",2.82140777392703,"CA"
"00040",0.49307707652176,"CA"
"00041",14.0261592635427,"FL"
"00042",11.5379407161493,"FL"
"00043",11.7089309444544,"FL"
"00044",0.215554627742712,"CA"
"00045",10.742402231925,"FL"
"00047",2.83014901925635,"CA"
"00048",1.97193592668599,"CA"
"00049",3.47462328122171,"CA"
"00050",4.35315214285787,"CA"
"00051",1.11258065554708,"CA"
"00052",0.467504016038424,"CA"
"00053",19.524089877603,"FL"
"00054",5.44175734296352,"CA"
"00055",3.97494403226506,"CA"
"00056",5.66967006208379,"ID"
"00057",8.76945704915036,"CA"
"00058",0.10053257492049,"CA"
"00059",8.84111157346737,"MN"
"00060",7.45509616038974,"MN"
"00061",16.3897286509837,"CA"
"00063",10.0315970136246,"MT"
"00064",1.97332691722483,"NM"
"00065",1.36396486367119,"CA"
"00066",1.32154153459198,"NM"
"00067",7.52555194209093,"OK"
"00068",4.08425732976924,"OR"
"00069",2.35343521108831,"OR"
"00070",1.4312710008227,"OR"
"00071",0.648474024926072,"UT"
"00072",0.941796020013085,"WA"
"00073",4.81933637876402,"WA"
"00074",2.44926948879979,"WA"
"00076",0.494276222560614,"WA"
"00077",2.3451323582372,"OR"
"00084",12.4277669749707,"NC"
"00087",13.1362368626542,"FL"
"00097",11.8448015787921,"FL"
"00098",11.9856110863353,"FL"
"00100",2.27723848790925,"UT"
"00116",5.45988781031196,"LA"
"00119",17.002704847235,"LA"
"00121",13.7029733907526,"LA"
"00125",11.2833736681405,"ME"
"00126",7.69627421294461,"ME"
"00127",8.26298865414023,"ME"
"00128",8.80809866279708,"ME"
"00130",9.53952613254013,"ME"
"00132",10.9128298326373,"ME"
"00133",9.99820950644896,"ME"
"00134",7.88480090623956,"ME"
"00135",10.2627565536552,"ME"
"00137",10.3202264713563,"ME"
"00138",9.57698139681122,"ME"
"00139",8.38610794891074,"ME"
"00141",7.83861217111752,"ME"
"00148",9.63447583968626,"ME"
"00151",7.14862870149714,"ME"
"00152",10.6978908246502,"MD"
"00158",3.18992098286786,"MA"
"00160",8.86988348416215,"MN"
"00161",10.5264389082259,"MN"
"00164",4.3380413458808,"MN"
"00165",3.12012677259933,"MN"
"00166",6.64987140809404,"MN"
"00168",2.60131435616994,"NH"
"00172",3.59507900893235,"NH"
"00173",1.55860862226593,"NH"
"00174",1.76028401878992,"NH"
"00176",1.40428645348458,"NH"
"00177",0.633410737169927,"NH"
"00179",1.1486255896524,"NH"
"00180",0.516869621075769,"NH"
"00181",2.54706507241034,"NH"
"00182",2.83725664686137,"NH"
"00183",1.08589392028409,"NH"
"00184",1.95247261855915,"NH"
"00185",5.53032523579687,"NH"
"00188",14.6632562875286,"TX"
"00195",13.3075742867984,"WA"
"00197",1.89205212797603,"AZ"
