"ZIP","pm25","STATE"
"00012",4.47115816950068,"CA"
"00014",2.21488368539843,"AZ"
"00015",1.91023063790688,"AZ"
"00016",5.46063012995478,"CA"
"00017",3.84306939425438,"CA"
"00018",4.63709579079678,"CA"
"00019",3.71436006185533,"CA"
"00020",4.60671969846097,"CA"
"00022",6.58260358886428,"CA"
"00026",5.24202796036068,"CA"
"00027",2.53699641904716,"CO"
"00028",4.29903417859703,"CA"
"00029",5.60193609139039,"CA"
"00031",3.9772911092819,"CA"
"00032",3.75525561031639,"CA"
"00033",3.74109468326894,"CA"
"00034",1.75179998978928,"CA"
"00035",3.25714092738,"CA"
"00037",3.65913865132954,"CA"
"00038",4.52948777676363,"CA"
"00039",4.07839268172852,"CA"
"00040",4.41699854295222,"CA"
"00041",4.1597446604881,"FL"
"00042",2.71772176728712,"FL"
"00043",3.37692279082773,"FL"
"00044",3.498633098023,"CA"
"00045",4.67794867774036,"FL"
"00047",5.30319281793011,"CA"
"00048",5.23777850527512,"CA"
"00049",3.62335002233656,"CA"
"00050",3.90916553408571,"CA"
"00051",3.15535338630381,"CA"
"00052",3.74505775269181,"CA"
"00053",5.52902777437066,"FL"
"00054",3.45985917499463,"CA"
"00055",3.53039732482647,"CA"
"00056",5.29011789164343,"ID"
"00057",6.42675178175035,"CA"
"00058",5.0826762687466,"CA"
"00059",4.34649783824762,"MN"
"00060",4.7440114701289,"MN"
"00061",7.81860350516791,"CA"
"00063",7.70117683693862,"MT"
"00064",2.10464060686665,"NM"
"00065",4.15126836753377,"CA"
"00066",2.13930664002355,"NM"
"00067",3.78762342023444,"OK"
"00068",5.86925435865096,"OR"
"00069",6.70355506405192,"OR"
"00070",5.50222604214801,"OR"
"00071",1.55008244487983,"UT"
"00072",4.57264749567948,"WA"
"00073",5.86515843473124,"WA"
"00074",4.5114147940555,"WA"
"00076",3.92837237778804,"WA"
"00077",6.30208501445571,"OR"
"00084",5.64152920149122,"NC"
"00087",3.39002273931797,"FL"
"00097",3.5012830825206,"FL"
"00098",3.85582281642623,"FL"
"00100",2.09760256327055,"UT"
"00116",11.5905159266645,"LA"
"00119",6.13544494098514,"LA"
"00121",5.72882555096547,"LA"
"00125",3.03642807266506,"ME"
"00126",2.85684874048756,"ME"
"00127",3.2321181242316,"ME"
"00128",2.37226700661468,"ME"
"00130",3.38160921582908,"ME"
"00132",3.23088649735835,"ME"
"00133",3.02123076072238,"ME"
"00134",2.6850425404305,"ME"
"00135",3.01592907100929,"ME"
"00137",2.9095664518061,"ME"
"00138",2.67900316636494,"ME"
"00139",1.67961176920465,"ME"
"00141",2.66500930599622,"ME"
"00148",2.90019999981936,"ME"
"00151",2.25720907121672,"ME"
"00152",1.69601714713612,"MD"
"00158",4.96537813494131,"MA"
"00160",4.42742424274341,"MN"
"00161",4.31567084356073,"MN"
"00164",3.00473048722547,"MN"
"00165",3.28462477726447,"MN"
"00166",3.93682479892836,"MN"
"00168",1.15045682778943,"NH"
"00172",1.41553366097474,"NH"
"00173",1.72284488327405,"NH"
"00174",1.92675322291872,"NH"
"00176",1.41667636318159,"NH"
"00177",1.58412911072395,"NH"
"00179",1.86473697907469,"NH"
"00180",1.07725972298938,"NH"
"00181",1.94403187400581,"NH"
"00182",2.70652635522411,"NH"
"00183",1.12755395684573,"NH"
"00184",1.14415536823075,"NH"
"00185",1.6611323015393,"NH"
"00188",4.79837980549269,"TX"
"00195",6.87116759032255,"WA"
"00197",2.6726839162542,"AZ"
"00199",1.86897175110534,"AZ"
"00501",2.30611053999396,"NY"
"00544",2.30611053999396,"NY"
"01001",3.29284418016793,"MA"
"01002",3.40363282861008,"MA"
"01003",3.65077888594322,"MA"
"01004",4.61877652152845,"MA"
"01005",3.17719539013278,"MA"
"01007",3.23754903338557,"MA"
"01008",2.75800286867195,"MA"
"01009",3.78332592464233,"MA"
"01010",3.30258402218367,"MA"
"01011",2.64791066891415,"MA"
"01012",2.79287023033986,"MA"
"01013",4.0996541717699,"MA"
"01014",3.51417697533355,"MA"
"01020",3.29248596179528,"MA"
"01021",3.91495779443406,"MA"
"01022",2.40689319203908,"MA"
"01026",2.94218684801898,"MA"
"01027",2.79800521978779,"MA"
"01028",2.84858435829356,"MA"
"01029",1.90201050600096,"MA"
"01030",3.15243212539829,"MA"
"01031",3.31553139358809,"MA"
"01032",2.62244776349518,"MA"
"01033",2.67969660401565,"MA"
"01034",2.89851549457291,"MA"
"01035",3.82032337848958,"MA"
"01036",3.05533647906908,"MA"
"01037",3.17502631939239,"MA"
"01038",3.87513111878142,"MA"
"01039",2.79061245779423,"MA"
"01040",3.26556833942551,"MA"
"01041",2.49571764690211,"MA"
"01050",2.68830661262468,"MA"
"01053",3.09501226670625,"MA"
"01054",3.02485655948808,"MA"
"01056",2.7545415694688,"MA"
"01057",3.31426707438907,"MA"
"01059",4.50079222338331,"MA"
"01060",4.19545193699017,"MA"
"01061",3.82223332504332,"MA"
"01062",2.9935758114476,"MA"
"01063",3.72111223193361,"MA"
"01066",3.6348371203882,"MA"
"01068",3.14912258491576,"MA"
"01069",3.45653209386226,"MA"
"01070",2.97425874328572,"MA"
"01071",2.62649506283543,"MA"
"01072",2.94401228278709,"MA"
"01073",2.78048780203114,"MA"
"01074",1.94459426617784,"MA"
"01075",2.88398390034994,"MA"
"01077",3.4320999375371,"MA"
"01079",3.38277661989151,"MA"
"01080",2.99013057735707,"MA"
"01081",3.08879084752305,"MA"
"01082",3.70870436602996,"MA"
"01083",3.87559769766349,"MA"
"01084",2.66396787798939,"MA"
"01085",3.14895772735987,"MA"
"01086",3.29192298753168,"MA"
"01088",3.50849803462645,"MA"
"01089",3.27092441593578,"MA"
"01090",3.11265748085344,"MA"
"01092",3.24148515165611,"MA"
"01093",3.41200226722799,"MA"
"01094",4.20761843295325,"MA"
"01095",2.87025194023474,"MA"
"01096",2.75140244468225,"MA"
"01097",3.65681888437896,"MA"
"01098",2.88911521474423,"MA"
"01101",3.50568928684432,"MA"
"01102",3.50568928684432,"MA"
"01103",3.38067567760954,"MA"
"01104",3.57057324052444,"MA"
"01105",3.08746347299767,"MA"
"01106",3.29002273319617,"MA"
"01107",3.36949872896197,"MA"
"01108",3.10626701935213,"MA"
"01109",2.92661663051205,"MA"
"01111",2.65650467225784,"MA"
"01115",3.78991736380441,"MA"
"01116",2.78669270338639,"MA"
"01118",2.61593696521514,"MA"
"01119",2.73115046774523,"MA"
"01128",2.96161553830709,"MA"
"01129",2.71027812822956,"MA"
"01138",2.66484925009122,"MA"
"01139",2.57498067586968,"MA"
"01144",3.78991736380441,"MA"
"01151",3.05118575904064,"MA"
"01152",2.33813687006908,"MA"
"01199",3.09353529467079,"MA"
"01201",3.75054245555443,"MA"
"01202",5.16759776851845,"MA"
"01203",5.16759776851845,"MA"
"01220",2.91180893481467,"MA"
"01222",3.04512919771785,"MA"
"01223",2.8653652454352,"MA"
"01224",3.63385943324637,"MA"
"01225",3.21805555981702,"MA"
"01226",3.46908883757543,"MA"
"01227",3.12735568267738,"MA"
"01229",2.84679316953891,"MA"
"01230",3.11233959335043,"MA"
"01235",2.94019747409544,"MA"
"01236",2.83257627586927,"MA"
"01237",2.94241645169333,"MA"
"01238",3.18895218824893,"MA"
"01240",3.2116624673546,"MA"
"01242",4.23462967626006,"MA"
"01243",2.79194660974245,"MA"
"01244",2.85213283863013,"MA"
"01245",2.88393354241129,"MA"
"01247",2.4059394134735,"MA"
"01252",3.47604054302563,"MA"
