station,valid,drct,sknt,sped,gust,gust_mph
CHS,2024-01-01 00:56,240.00,6.00,6.90,null,null
CHS,2024-01-01 01:56,230.00,5.00,5.75,null,null
CHS,2024-01-01 02:56,230.00,5.00,5.75,null,null
CHS,2024-01-01 03:56,230.00,4.00,4.60,null,null
CHS,2024-01-01 04:56,240.00,5.00,5.75,null,null
CHS,2024-01-01 05:56,230.00,4.00,4.60,null,null
CHS,2024-01-01 06:56,220.00,4.00,4.60,null,null
CHS,2024-01-01 07:56,220.00,6.00,6.90,null,null
CHS,2024-01-01 08:56,250.00,8.00,9.20,null,null
CHS,2024-01-01 09:56,240.00,6.00,6.90,null,null
CHS,2024-01-01 10:56,280.00,7.00,8.05,null,null
CHS,2024-01-01 11:56,250.00,6.00,6.90,null,null
CHS,2024-01-01 12:56,250.00,10.00,11.50,null,null
CHS,2024-01-01 13:56,250.00,10.00,11.50,18.00,20.70
CHS,2024-01-01 14:56,240.00,13.00,14.95,null,null
CHS,2024-01-01 15:56,180.00,11.00,12.65,null,null
CHS,2024-01-01 16:56,190.00,11.00,12.65,null,null
CHS,2024-01-01 17:56,200.00,5.00,5.75,null,null
CHS,2024-01-01 18:56,280.00,5.00,5.75,null,null
CHS,2024-01-01 19:56,350.00,13.00,14.95,18.00,20.70
CHS,2024-01-01 20:56,360.00,10.00,11.50,null,null
CHS,2024-01-01 21:56,360.00,11.00,12.65,null,null
CHS,2024-01-01 22:56,10.00,11.00,12.65,22.00,25.30
CHS,2024-01-01 23:56,350.00,10.00,11.50,null,null
CHS,2024-01-02 00:56,350.00,10.00,11.50,null,null
CHS,2024-01-02 01:56,360.00,8.00,9.20,null,null
CHS,2024-01-02 02:56,360.00,8.00,9.20,null,null
CHS,2024-01-02 03:56,350.00,8.00,9.20,null,null
CHS,2024-01-02 04:56,340.00,7.00,8.05,null,null
CHS,2024-01-02 05:56,340.00,6.00,6.90,null,null
CHS,2024-01-02 06:56,330.00,5.00,5.75,null,null
CHS,2024-01-02 07:56,320.00,4.00,4.60,null,null
CHS,2024-01-02 08:56,20.00,10.00,11.50,null,null
CHS,2024-01-02 09:56,10.00,11.00,12.65,null,null
CHS,2024-01-02 10:56,360.00,12.00,13.80,15.00,17.25
CHS,2024-01-02 11:56,340.00,7.00,8.05,null,null
CHS,2024-01-02 12:56,300.00,6.00,6.90,null,null
CHS,2024-01-02 13:56,290.00,6.00,6.90,null,null
CHS,2024-01-02 14:56,240.00,6.00,6.90,null,null
CHS,2024-01-02 15:56,260.00,7.00,8.05,null,null
CHS,2024-01-02 16:56,320.00,6.00,6.90,null,null
CHS,2024-01-02 17:56,290.00,3.00,3.45,null,null
CHS,2024-01-02 18:56,0.00,0.00,0.00,null,null
CHS,2024-01-02 19:56,0.00,0.00,0.00,null,null
CHS,2024-01-02 20:56,0.00,0.00,0.00,null,null
CHS,2024-01-02 21:56,190.00,3.00,3.45,null,null
CHS,2024-01-02 22:56,0.00,0.00,0.00,null,null
CHS,2024-01-02 23:56,0.00,0.00,0.00,null,null
CHS,2024-01-03 00:56,0.00,0.00,0.00,null,null
CHS,2024-01-03 01:56,0.00,0.00,0.00,null,null
CHS,2024-01-03 02:56,0.00,0.00,0.00,null,null
CHS,2024-01-03 03:56,0.00,0.00,0.00,null,null
CHS,2024-01-03 04:56,0.00,0.00,0.00,null,null
CHS,2024-01-03 05:56,0.00,0.00,0.00,null,null
CHS,2024-01-03 06:56,0.00,0.00,0.00,null,null
CHS,2024-01-03 07:56,0.00,0.00,0.00,null,null
CHS,2024-01-03 08:56,0.00,0.00,0.00,null,null
CHS,2024-01-03 09:56,240.00,3.00,3.45,null,null
CHS,2024-01-03 10:56,220.00,4.00,4.60,null,null
CHS,2024-01-03 11:56,230.00,4.00,4.60,null,null
CHS,2024-01-03 12:56,260.00,7.00,8.05,null,null
CHS,2024-01-03 13:56,null,3.00,3.45,null,null
CHS,2024-01-03 14:56,260.00,3.00,3.45,null,null
CHS,2024-01-03 15:56,310.00,5.00,5.75,null,null
CHS,2024-01-03 16:56,330.00,4.00,4.60,null,null
CHS,2024-01-03 17:56,0.00,0.00,0.00,null,null
CHS,2024-01-03 18:56,320.00,5.00,5.75,null,null
CHS,2024-01-03 19:56,340.00,6.00,6.90,null,null
CHS,2024-01-03 20:56,330.00,6.00,6.90,null,null
CHS,2024-01-03 21:56,340.00,6.00,6.90,null,null
CHS,2024-01-03 22:56,320.00,5.00,5.75,null,null
CHS,2024-01-03 23:56,270.00,3.00,3.45,null,null
CHS,2024-01-04 00:56,250.00,5.00,5.75,null,null
CHS,2024-01-04 01:56,230.00,4.00,4.60,null,null
CHS,2024-01-04 02:56,250.00,5.00,5.75,null,null
CHS,2024-01-04 03:56,290.00,6.00,6.90,null,null
CHS,2024-01-04 04:56,270.00,3.00,3.45,null,null
CHS,2024-01-04 05:56,260.00,3.00,3.45,null,null
CHS,2024-01-04 06:56,0.00,0.00,0.00,null,null
CHS,2024-01-04 07:56,280.00,4.00,4.60,null,null
CHS,2024-01-04 08:56,320.00,9.00,10.35,null,null
CHS,2024-01-04 09:56,340.00,11.00,12.65,null,null
CHS,2024-01-04 10:56,360.00,15.00,17.25,null,null
CHS,2024-01-04 11:56,350.00,12.00,13.80,null,null
CHS,2024-01-04 12:56,10.00,13.00,14.95,null,null
CHS,2024-01-04 13:56,350.00,13.00,14.95,null,null
CHS,2024-01-04 14:56,330.00,14.00,16.10,null,null
CHS,2024-01-04 15:56,350.00,13.00,14.95,19.00,21.85
CHS,2024-01-04 16:56,340.00,12.00,13.80,null,null
CHS,2024-01-04 17:56,350.00,5.00,5.75,null,null
CHS,2024-01-04 18:56,20.00,4.00,4.60,null,null
CHS,2024-01-04 19:56,360.00,5.00,5.75,null,null
CHS,2024-01-04 20:56,10.00,5.00,5.75,null,null
CHS,2024-01-04 21:56,360.00,3.00,3.45,null,null
CHS,2024-01-04 22:56,20.00,7.00,8.05,null,null
CHS,2024-01-04 23:56,30.00,9.00,10.35,null,null
CHS,2024-01-05 00:56,30.00,9.00,10.35,null,null
CHS,2024-01-05 01:56,40.00,9.00,10.35,null,null
CHS,2024-01-05 02:56,40.00,7.00,8.05,null,null
CHS,2024-01-05 03:56,30.00,7.00,8.05,null,null
CHS,2024-01-05 04:56,20.00,8.00,9.20,null,null
CHS,2024-01-05 05:56,10.00,8.00,9.20,null,null
CHS,2024-01-05 06:56,30.00,8.00,9.20,null,null
CHS,2024-01-05 07:56,10.00,6.00,6.90,null,null
CHS,2024-01-05 08:56,40.00,7.00,8.05,null,null
CHS,2024-01-05 09:56,40.00,9.00,10.35,null,null
CHS,2024-01-05 10:56,70.00,12.00,13.80,null,null
CHS,2024-01-05 11:56,70.00,11.00,12.65,null,null
CHS,2024-01-05 12:56,80.00,11.00,12.65,null,null
CHS,2024-01-05 13:56,110.00,11.00,12.65,null,null
CHS,2024-01-05 14:56,90.00,10.00,11.50,null,null
CHS,2024-01-05 15:56,70.00,11.00,12.65,null,null
CHS,2024-01-05 16:11,90.00,8.00,9.20,null,null
CHS,2024-01-05 16:56,80.00,10.00,11.50,null,null
CHS,2024-01-05 17:56,70.00,10.00,11.50,null,null
CHS,2024-01-05 18:22,60.00,6.00,6.90,null,null
CHS,2024-01-05 18:56,60.00,11.00,12.65,null,null
CHS,2024-01-05 19:56,40.00,10.00,11.50,19.00,21.85
CHS,2024-01-05 20:56,50.00,9.00,10.35,null,null
CHS,2024-01-05 21:56,50.00,6.00,6.90,null,null
CHS,2024-01-05 22:56,40.00,6.00,6.90,null,null
CHS,2024-01-05 23:56,30.00,6.00,6.90,null,null
CHS,2024-01-06 00:56,20.00,5.00,5.75,null,null
CHS,2024-01-06 01:56,360.00,4.00,4.60,null,null
CHS,2024-01-06 02:56,360.00,5.00,5.75,null,null
CHS,2024-01-06 03:56,20.00,5.00,5.75,null,null
CHS,2024-01-06 04:56,40.00,4.00,4.60,null,null
CHS,2024-01-06 05:56,60.00,6.00,6.90,null,null
CHS,2024-01-06 06:56,130.00,14.00,16.10,null,null
CHS,2024-01-06 07:33,150.00,17.00,19.55,25.00,28.75
CHS,2024-01-06 07:43,150.00,19.00,21.85,28.00,32.20
CHS,2024-01-06 07:56,140.00,16.00,18.40,null,null
CHS,2024-01-06 08:56,160.00,15.00,17.25,null,null
CHS,2024-01-06 09:56,170.00,16.00,18.40,21.00,24.15
CHS,2024-01-06 10:56,180.00,23.00,26.45,31.00,35.65
CHS,2024-01-06 11:56,220.00,14.00,16.10,29.00,33.35
CHS,2024-01-06 12:56,200.00,17.00,19.55,26.00,29.90
CHS,2024-01-06 13:56,200.00,11.00,12.65,18.00,20.70
CHS,2024-01-06 14:56,200.00,11.00,12.65,null,null
CHS,2024-01-06 15:56,240.00,13.00,14.95,19.00,21.85
CHS,2024-01-06 16:56,240.00,6.00,6.90,null,null
CHS,2024-01-06 17:56,200.00,6.00,6.90,null,null
CHS,2024-01-06 18:56,310.00,9.00,10.35,null,null
CHS,2024-01-06 19:56,290.00,6.00,6.90,null,null
CHS,2024-01-06 20:56,290.00,7.00,8.05,null,null
CHS,2024-01-06 21:56,290.00,7.00,8.05,null,null
CHS,2024-01-06 22:56,290.00,8.00,9.20,null,null
CHS,2024-01-06 23:56,280.00,7.00,8.05,null,null
CHS,2024-01-07 00:56,220.00,4.00,4.60,null,null
CHS,2024-01-07 01:56,250.00,4.00,4.60,null,null
CHS,2024-01-07 02:56,250.00,4.00,4.60,null,null
CHS,2024-01-07 03:56,250.00,5.00,5.75,null,null
CHS,2024-01-07 04:56,260.00,8.00,9.20,null,null
CHS,2024-01-07 05:56,260.00,8.00,9.20,null,null
CHS,2024-01-07 06:56,250.00,8.00,9.20,null,null
CHS,2024-01-07 07:56,270.00,9.00,10.35,null,null
CHS,2024-01-07 08:56,280.00,13.00,14.95,null,null
CHS,2024-01-07 09:56,280.00,13.00,14.95,19.00,21.85
CHS,2024-01-07 10:56,270.00,15.00,17.25,null,null
CHS,2024-01-07 11:56,260.00,12.00,13.80,null,null
CHS,2024-01-07 12:56,280.00,11.00,12.65,null,null
CHS,2024-01-07 13:56,270.00,14.00,16.10,20.00,23.00
CHS,2024-01-07 14:56,290.00,14.00,16.10,20.00,23.00
CHS,2024-01-07 15:56,290.00,9.00,10.35,null,null
CHS,2024-01-07 16:56,270.00,8.00,9.20,null,null
CHS,2024-01-07 17:56,280.00,10.00,11.50,18.00,20.70
CHS,2024-01-07 18:56,280.00,8.00,9.20,null,null
CHS,2024-01-07 19:56,290.00,6.00,6.90,null,null
CHS,2024-01-07 20:56,280.00,5.00,5.75,null,null
CHS,2024-01-07 21:56,260.00,4.00,4.60,null,null
CHS,2024-01-07 22:56,260.00,3.00,3.45,null,null
CHS,2024-01-07 23:56,250.00,3.00,3.45,null,null
CHS,2024-01-08 00:56,340.00,4.00,4.60,null,null
CHS,2024-01-08 01:56,330.00,5.00,5.75,null,null
CHS,2024-01-08 02:56,330.00,4.00,4.60,null,null
CHS,2024-01-08 03:56,350.00,4.00,4.60,null,null
CHS,2024-01-08 04:56,10.00,4.00,4.60,null,null
CHS,2024-01-08 05:56,30.00,5.00,5.75,null,null
CHS,2024-01-08 06:56,40.00,6.00,6.90,null,null
CHS,2024-01-08 07:56,40.00,9.00,10.35,null,null
CHS,2024-01-08 08:56,50.00,11.00,12.65,18.00,20.70
CHS,2024-01-08 09:56,40.00,11.00,12.65,null,null
CHS,2024-01-08 10:56,60.00,8.00,9.20,null,null
CHS,2024-01-08 11:56,40.00,9.00,10.35,null,null
CHS,2024-01-08 12:56,50.00,8.00,9.20,null,null
CHS,2024-01-08 13:56,70.00,10.00,11.50,null,null
CHS,2024-01-08 14:56,60.00,9.00,10.35,null,null
CHS,2024-01-08 15:56,50.00,8.00,9.20,null,null
CHS,2024-01-08 16:56,50.00,8.00,9.20,null,null
CHS,2024-01-08 17:56,50.00,9.00,10.35,null,null
CHS,2024-01-08 18:56,60.00,11.00,12.65,null,null
CHS,2024-01-08 19:56,60.00,11.00,12.65,18.00,20.70
CHS,2024-01-08 20:56,60.00,11.00,12.65,null,null
CHS,2024-01-08 21:56,30.00,8.00,9.20,null,null
CHS,2024-01-08 22:56,30.00,6.00,6.90,null,null
CHS,2024-01-08 23:56,20.00,4.00,4.60,null,null
CHS,2024-01-09 00:56,350.00,3.00,3.45,null,null
CHS,2024-01-09 01:56,30.00,6.00,6.90,null,null
CHS,2024-01-09 02:56,100.00,6.00,6.90,null,null
CHS,2024-01-09 03:56,140.00,13.00,14.95,null,null
CHS,2024-01-09 04:09,140.00,12.00,13.80,null,null
CHS,2024-01-09 04:56,140.00,17.00,19.55,24.00,27.60
CHS,2024-01-09 05:56,140.00,20.00,23.00,32.00,36.80
CHS,2024-01-09 06:56,140.00,16.00,18.40,24.00,27.60
CHS,2024-01-09 07:56,140.00,22.00,25.30,30.00,34.50
CHS,2024-01-09 08:56,150.00,22.00,25.30,30.00,34.50
CHS,2024-01-09 09:16,150.00,21.00,24.15,33.00,37.95
CHS,2024-01-09 09:36,150.00,20.00,23.00,30.00,34.50
CHS,2024-01-09 09:56,150.00,22.00,25.30,37.00,42.55
CHS,2024-01-09 10:56,140.00,26.00,29.90,37.00,42.55
CHS,2024-01-09 11:16,170.00,25.00,28.75,35.00,40.25
CHS,2024-01-09 11:51,170.00,27.00,31.05,40.00,46.00
CHS,2024-01-09 11:56,160.00,24.00,27.60,36.00,41.40
CHS,2024-01-09 12:22,170.00,25.00,28.75,35.00,40.25
CHS,2024-01-09 12:56,170.00,25.00,28.75,36.00,41.40
CHS,2024-01-09 13:52,170.00,28.00,32.20,42.00,48.30
CHS,2024-01-09 13:56,170.00,29.00,33.35,42.00,48.30
CHS,2024-01-09 14:19,180.00,25.00,28.75,37.00,42.55
CHS,2024-01-09 14:56,180.00,28.00,32.20,38.00,43.70
CHS,2024-01-09 15:26,180.00,29.00,33.35,39.00,44.85
CHS,2024-01-09 15:36,180.00,33.00,37.95,46.00,52.90
CHS,2024-01-09 15:56,180.00,30.00,34.50,47.00,54.05
CHS,2024-01-09 16:56,180.00,30.00,34.50,43.00,49.45
CHS,2024-01-09 17:08,180.00,28.00,32.20,39.00,44.85
CHS,2024-01-09 17:14,230.00,29.00,33.35,49.00,56.35
CHS,2024-01-09 17:22,250.00,26.00,29.90,42.00,48.30
CHS,2024-01-09 17:37,240.00,20.00,23.00,29.00,33.35
CHS,2024-01-09 17:56,240.00,15.00,17.25,23.00,26.45
CHS,2024-01-09 18:56,240.00,9.00,10.35,21.00,24.15
CHS,2024-01-09 19:56,220.00,13.00,14.95,22.00,25.30
CHS,2024-01-09 20:56,220.00,13.00,14.95,null,null
CHS,2024-01-09 21:14,220.00,13.00,14.95,21.00,24.15
CHS,2024-01-09 21:56,230.00,15.00,17.25,26.00,29.90
CHS,2024-01-09 22:56,230.00,14.00,16.10,20.00,23.00
CHS,2024-01-09 23:56,220.00,10.00,11.50,null,null
CHS,2024-01-10 00:56,220.00,15.00,17.25,21.00,24.15
CHS,2024-01-10 01:56,240.00,13.00,14.95,25.00,28.75
CHS,2024-01-10 02:56,240.00,20.00,23.00,35.00,40.25
CHS,2024-01-10 03:56,270.00,21.00,24.15,33.00,37.95
CHS,2024-01-10 04:56,260.00,11.00,12.65,20.00,23.00
CHS,2024-01-10 05:56,250.00,10.00,11.50,null,null
CHS,2024-01-10 06:56,240.00,11.00,12.65,null,null
CHS,2024-01-10 07:56,240.00,9.00,10.35,null,null
CHS,2024-01-10 08:56,250.00,15.00,17.25,21.00,24.15
CHS,2024-01-10 09:56,260.00,12.00,13.80,21.00,24.15
CHS,2024-01-10 10:56,280.00,16.00,18.40,22.00,25.30
CHS,2024-01-10 11:56,260.00,11.00,12.65,null,null
CHS,2024-01-10 12:56,270.00,12.00,13.80,null,null
CHS,2024-01-10 13:56,250.00,14.00,16.10,null,null
CHS,2024-01-10 14:56,280.00,11.00,12.65,null,null
CHS,2024-01-10 15:56,260.00,11.00,12.65,null,null
CHS,2024-01-10 16:56,260.00,7.00,8.05,null,null
CHS,2024-01-10 17:56,280.00,4.00,4.60,null,null
CHS,2024-01-10 18:56,250.00,6.00,6.90,null,null
CHS,2024-01-10 19:56,230.00,6.00,6.90,null,null
CHS,2024-01-10 20:56,230.00,6.00,6.90,null,null
CHS,2024-01-10 21:56,220.00,6.00,6.90,null,null
CHS,2024-01-10 22:56,230.00,5.00,5.75,null,null
CHS,2024-01-10 23:56,230.00,7.00,8.05,null,null
CHS,2024-01-11 00:56,240.00,4.00,4.60,null,null
CHS,2024-01-11 01:56,240.00,4.00,4.60,null,null
CHS,2024-01-11 02:56,240.00,4.00,4.60,null,null
CHS,2024-01-11 03:56,230.00,3.00,3.45,null,null
CHS,2024-01-11 04:56,220.00,4.00,4.60,null,null
CHS,2024-01-11 05:56,270.00,4.00,4.60,null,null
CHS,2024-01-11 06:56,260.00,5.00,5.75,null,null
CHS,2024-01-11 07:56,250.00,4.00,4.60,null,null
CHS,2024-01-11 08:56,270.00,5.00,5.75,null,null
CHS,2024-01-11 09:56,230.00,5.00,5.75,null,null
CHS,2024-01-11 10:56,280.00,7.00,8.05,null,null
CHS,2024-01-11 11:56,260.00,7.00,8.05,null,null
CHS,2024-01-11 12:56,240.00,5.00,5.75,null,null
CHS,2024-01-11 13:56,230.00,6.00,6.90,null,null
CHS,2024-01-11 14:56,250.00,5.00,5.75,null,null
CHS,2024-01-11 15:56,200.00,8.00,9.20,null,null
CHS,2024-01-11 16:56,220.00,6.00,6.90,null,null
CHS,2024-01-11 17:56,210.00,6.00,6.90,null,null
CHS,2024-01-11 18:56,210.00,3.00,3.45,null,null
CHS,2024-01-11 19:56,180.00,4.00,4.60,null,null
CHS,2024-01-11 20:56,0.00,0.00,0.00,null,null
CHS,2024-01-11 21:56,0.00,0.00,0.00,null,null
CHS,2024-01-11 22:56,0.00,0.00,0.00,null,null
CHS,2024-01-11 23:56,0.00,0.00,0.00,null,null
CHS,2024-01-12 00:56,0.00,0.00,0.00,null,null
CHS,2024-01-12 01:56,0.00,0.00,0.00,null,null
CHS,2024-01-12 02:56,0.00,0.00,0.00,null,null
CHS,2024-01-12 03:56,30.00,4.00,4.60,null,null
CHS,2024-01-12 04:56,0.00,0.00,0.00,null,null
CHS,2024-01-12 05:56,0.00,0.00,0.00,null,null
CHS,2024-01-12 06:56,10.00,3.00,3.45,null,null
CHS,2024-01-12 07:56,360.00,3.00,3.45,null,null
CHS,2024-01-12 08:56,60.00,6.00,6.90,null,null
CHS,2024-01-12 09:56,60.00,7.00,8.05,null,null
CHS,2024-01-12 10:56,70.00,6.00,6.90,null,null
CHS,2024-01-12 11:56,110.00,8.00,9.20,null,null
CHS,2024-01-12 12:56,80.00,3.00,3.45,null,null
CHS,2024-01-12 13:08,90.00,5.00,5.75,null,null
CHS,2024-01-12 13:56,120.00,7.00,8.05,null,null
CHS,2024-01-12 14:02,120.00,7.00,8.05,null,null
CHS,2024-01-12 14:56,140.00,11.00,12.65,null,null
CHS,2024-01-12 15:56,170.00,8.00,9.20,null,null
CHS,2024-01-12 16:32,150.00,13.00,14.95,21.00,24.15
CHS,2024-01-12 16:56,150.00,15.00,17.25,21.00,24.15
CHS,2024-01-12 17:56,170.00,16.00,18.40,null,null
CHS,2024-01-12 18:28,160.00,16.00,18.40,25.00,28.75
CHS,2024-01-12 18:56,180.00,18.00,20.70,23.00,26.45
CHS,2024-01-12 19:56,200.00,18.00,20.70,26.00,29.90
CHS,2024-01-12 20:56,210.00,19.00,21.85,27.00,31.05
CHS,2024-01-12 21:18,200.00,17.00,19.55,25.00,28.75
CHS,2024-01-12 21:56,210.00,17.00,19.55,27.00,31.05
CHS,2024-01-12 22:08,210.00,15.00,17.25,null,null
CHS,2024-01-12 22:56,210.00,14.00,16.10,null,null
CHS,2024-01-12 23:37,200.00,13.00,14.95,null,null
CHS,2024-01-12 23:56,210.00,13.00,14.95,null,null
CHS,2024-01-13 00:32,210.00,11.00,12.65,null,null
CHS,2024-01-13 00:56,210.00,12.00,13.80,null,null
CHS,2024-01-13 01:56,200.00,12.00,13.80,null,null
CHS,2024-01-13 02:27,270.00,11.00,12.65,24.00,27.60
CHS,2024-01-13 02:33,260.00,9.00,10.35,18.00,20.70
CHS,2024-01-13 02:48,260.00,9.00,10.35,null,null
CHS,2024-01-13 02:56,260.00,12.00,13.80,null,null
CHS,2024-01-13 03:56,260.00,8.00,9.20,null,null
CHS,2024-01-13 04:56,250.00,11.00,12.65,null,null
CHS,2024-01-13 05:56,250.00,10.00,11.50,null,null
CHS,2024-01-13 06:56,260.00,14.00,16.10,null,null
CHS,2024-01-13 07:56,260.00,13.00,14.95,21.00,24.15
CHS,2024-01-13 08:56,270.00,20.00,23.00,29.00,33.35
CHS,2024-01-13 09:56,290.00,20.00,23.00,25.00,28.75
CHS,2024-01-13 10:56,300.00,15.00,17.25,28.00,32.20
CHS,2024-01-13 11:56,280.00,15.00,17.25,23.00,26.45
CHS,2024-01-13 12:56,280.00,15.00,17.25,18.00,20.70
CHS,2024-01-13 13:56,270.00,15.00,17.25,22.00,25.30
CHS,2024-01-13 14:56,280.00,17.00,19.55,23.00,26.45
CHS,2024-01-13 15:56,280.00,11.00,12.65,23.00,26.45
CHS,2024-01-13 16:56,280.00,15.00,17.25,20.00,23.00
CHS,2024-01-13 17:56,280.00,8.00,9.20,null,null
CHS,2024-01-13 18:56,280.00,6.00,6.90,null,null
CHS,2024-01-13 19:56,250.00,4.00,4.60,null,null
CHS,2024-01-13 20:56,240.00,4.00,4.60,null,null
CHS,2024-01-13 21:56,230.00,4.00,4.60,null,null
CHS,2024-01-13 22:56,250.00,5.00,5.75,null,null
CHS,2024-01-13 23:56,260.00,3.00,3.45,null,null
CHS,2024-01-14 00:56,280.00,4.00,4.60,null,null
CHS,2024-01-14 01:56,220.00,3.00,3.45,null,null
CHS,2024-01-14 02:56,260.00,3.00,3.45,null,null
CHS,2024-01-14 03:56,270.00,4.00,4.60,null,null
CHS,2024-01-14 04:56,300.00,3.00,3.45,null,null
CHS,2024-01-14 05:56,250.00,3.00,3.45,null,null
CHS,2024-01-14 06:56,330.00,3.00,3.45,null,null
CHS,2024-01-14 07:56,0.00,0.00,0.00,null,null
CHS,2024-01-14 08:56,270.00,3.00,3.45,null,null
CHS,2024-01-14 09:56,320.00,8.00,9.20,null,null
CHS,2024-01-14 10:56,300.00,8.00,9.20,null,null
CHS,2024-01-14 11:56,290.00,4.00,4.60,null,null
CHS,2024-01-14 12:56,280.00,5.00,5.75,null,null
CHS,2024-01-14 13:56,240.00,8.00,9.20,null,null
CHS,2024-01-14 14:56,230.00,6.00,6.90,null,null
CHS,2024-01-14 15:56,190.00,10.00,11.50,null,null
CHS,2024-01-14 16:56,180.00,9.00,10.35,null,null
CHS,2024-01-14 17:56,190.00,8.00,9.20,null,null
CHS,2024-01-14 18:56,180.00,6.00,6.90,null,null
CHS,2024-01-14 19:56,190.00,4.00,4.60,null,null
CHS,2024-01-14 20:56,210.00,3.00,3.45,null,null
CHS,2024-01-14 21:56,180.00,4.00,4.60,null,null
CHS,2024-01-14 22:56,200.00,5.00,5.75,null,null
CHS,2024-01-14 23:56,200.00,6.00,6.90,null,null
CHS,2024-01-15 00:56,180.00,3.00,3.45,null,null
CHS,2024-01-15 01:56,0.00,0.00,0.00,null,null
CHS,2024-01-15 02:56,0.00,0.00,0.00,null,null
CHS,2024-01-15 03:56,0.00,0.00,0.00,null,null
CHS,2024-01-15 04:56,0.00,0.00,0.00,null,null
CHS,2024-01-15 05:56,0.00,0.00,0.00,null,null
CHS,2024-01-15 06:56,0.00,0.00,0.00,null,null
CHS,2024-01-15 07:56,0.00,0.00,0.00,null,null
CHS,2024-01-15 08:56,0.00,0.00,0.00,null,null
CHS,2024-01-15 09:56,0.00,0.00,0.00,null,null
CHS,2024-01-15 10:56,160.00,4.00,4.60,null,null
CHS,2024-01-15 11:56,120.00,7.00,8.05,null,null
CHS,2024-01-15 12:56,160.00,7.00,8.05,15.00,17.25
CHS,2024-01-15 13:56,150.00,10.00,11.50,null,null
CHS,2024-01-15 14:56,170.00,14.00,16.10,17.00,19.55
CHS,2024-01-15 15:56,130.00,11.00,12.65,null,null
CHS,2024-01-15 16:56,140.00,8.00,9.20,null,null
CHS,2024-01-15 17:56,150.00,7.00,8.05,null,null
CHS,2024-01-15 18:56,190.00,3.00,3.45,null,null
CHS,2024-01-15 19:56,210.00,3.00,3.45,null,null
CHS,2024-01-15 20:56,0.00,0.00,0.00,null,null
CHS,2024-01-15 21:56,0.00,0.00,0.00,null,null
CHS,2024-01-15 22:56,0.00,0.00,0.00,null,null
CHS,2024-01-15 23:30,0.00,0.00,0.00,null,null
CHS,2024-01-15 23:56,0.00,0.00,0.00,null,null
CHS,2024-01-16 00:56,0.00,0.00,0.00,null,null
CHS,2024-01-16 01:21,0.00,0.00,0.00,null,null
CHS,2024-01-16 01:56,0.00,0.00,0.00,null,null
CHS,2024-01-16 02:56,220.00,4.00,4.60,null,null
CHS,2024-01-16 03:27,210.00,6.00,6.90,null,null
CHS,2024-01-16 03:56,210.00,5.00,5.75,null,null
CHS,2024-01-16 04:56,0.00,0.00,0.00,null,null
CHS,2024-01-16 05:13,240.00,3.00,3.45,null,null
CHS,2024-01-16 05:56,150.00,3.00,3.45,null,null
CHS,2024-01-16 06:16,170.00,4.00,4.60,null,null
CHS,2024-01-16 06:39,180.00,6.00,6.90,null,null
CHS,2024-01-16 06:56,210.00,4.00,4.60,null,null
CHS,2024-01-16 07:17,200.00,4.00,4.60,null,null
CHS,2024-01-16 07:26,180.00,4.00,4.60,null,null
CHS,2024-01-16 07:56,190.00,4.00,4.60,null,null
CHS,2024-01-16 08:56,200.00,5.00,5.75,null,null
CHS,2024-01-16 09:56,240.00,7.00,8.05,null,null
CHS,2024-01-16 10:56,280.00,8.00,9.20,null,null
CHS,2024-01-16 11:56,310.00,7.00,8.05,null,null
CHS,2024-01-16 12:56,260.00,3.00,3.45,null,null
CHS,2024-01-16 13:56,290.00,7.00,8.05,null,null
CHS,2024-01-16 14:56,270.00,6.00,6.90,null,null
CHS,2024-01-16 15:56,260.00,10.00,11.50,null,null
CHS,2024-01-16 16:56,280.00,9.00,10.35,null,null
CHS,2024-01-16 17:56,300.00,9.00,10.35,null,null
CHS,2024-01-16 18:56,280.00,11.00,12.65,null,null
CHS,2024-01-16 19:37,290.00,8.00,9.20,null,null
CHS,2024-01-16 19:56,280.00,8.00,9.20,null,null
CHS,2024-01-16 20:56,280.00,11.00,12.65,null,null
CHS,2024-01-16 21:56,270.00,9.00,10.35,null,null
CHS,2024-01-16 22:16,290.00,8.00,9.20,null,null
CHS,2024-01-16 22:56,280.00,7.00,8.05,null,null
CHS,2024-01-16 23:15,280.00,9.00,10.35,null,null
CHS,2024-01-16 23:56,280.00,10.00,11.50,null,null
CHS,2024-01-17 00:56,290.00,10.00,11.50,null,null
CHS,2024-01-17 01:56,360.00,8.00,9.20,null,null
CHS,2024-01-17 02:56,340.00,12.00,13.80,null,null
CHS,2024-01-17 03:56,330.00,12.00,13.80,19.00,21.85
CHS,2024-01-17 04:56,340.00,10.00,11.50,null,null
CHS,2024-01-17 05:56,340.00,10.00,11.50,null,null
CHS,2024-01-17 06:56,340.00,9.00,10.35,null,null
CHS,2024-01-17 07:56,330.00,8.00,9.20,null,null
CHS,2024-01-17 08:56,10.00,7.00,8.05,null,null
CHS,2024-01-17 09:56,320.00,8.00,9.20,null,null
CHS,2024-01-17 10:56,340.00,10.00,11.50,null,null
CHS,2024-01-17 11:56,null,6.00,6.90,null,null
CHS,2024-01-17 12:56,320.00,10.00,11.50,null,null
CHS,2024-01-17 13:56,310.00,5.00,5.75,null,null
CHS,2024-01-17 14:56,320.00,5.00,5.75,null,null
