"ZIP","pm25","STATE"
"00012",3.68748287678339,"CA"
"00014",1.67892896216287,"AZ"
"00015",0.881921994737139,"AZ"
"00016",1.69100584652625,"CA"
"00017",1.01591417540917,"CA"
"00018",1.82881966101022,"CA"
"00019",5.0563209761092,"CA"
"00020",1.46417066196625,"CA"
"00022",2.9457865481987,"CA"
"00026",0.898236662262151,"CA"
"00027",0.848478899768646,"CO"
"00028",4.53646486175125,"CA"
"00029",2.27794119160776,"CA"
"00031",3.40420656023807,"CA"
"00032",2.04563273420727,"CA"
"00033",3.52736864149791,"CA"
"00034",1.55478802799402,"CA"
"00035",2.6139368339987,"CA"
"00037",1.13382204082856,"CA"
"00038",6.22328453163722,"CA"
"00039",1.72929042509973,"CA"
"00040",1.10409754557902,"CA"
"00041",2.15378664179637,"FL"
"00042",3.00623082501732,"FL"
"00043",1.7932167110153,"FL"
"00044",1.14496143742941,"CA"
"00045",5.19527151407163,"FL"
"00047",1.42557087531656,"CA"
"00048",1.91734380446317,"CA"
"00049",1.46502891673718,"CA"
"00050",1.55564718819015,"CA"
"00051",1.5526798374616,"CA"
"00052",1.03398851645416,"CA"
"00053",3.47713029166317,"FL"
"00054",3.03134450386634,"CA"
"00055",1.08921945015691,"CA"
"00056",9.67577686925414,"ID"
"00057",6.29826973563988,"CA"
"00058",1.15078929664391,"CA"
"00059",1.67343571833138,"MN"
"00060",1.99269769457219,"MN"
"00061",9.39915377745902,"CA"
"00063",15.1926834644567,"MT"
"00064",3.98033567852743,"NM"
"00065",1.47059387455622,"CA"
"00066",2.73493588633891,"NM"
"00067",3.19748861683356,"OK"
"00068",3.00365549956103,"OR"
"00069",1.8430873355655,"OR"
"00070",1.77052260507099,"OR"
"00071",1.75776797770754,"UT"
"00072",0.723284457148409,"WA"
"00073",11.0770287546881,"WA"
"00074",4.61633192331824,"WA"
"00076",0.452965659890618,"WA"
"00077",1.80326323479588,"OR"
"00084",7.77292938398797,"NC"
"00087",3.89037244389895,"FL"
"00097",1.78215633442212,"FL"
"00098",1.99569584737576,"FL"
"00100",4.14603543960049,"UT"
"00116",6.8295235100442,"LA"
"00119",5.11477513391638,"LA"
"00121",5.67629676133257,"LA"
"00125",3.49261704379202,"ME"
"00126",3.67050335245365,"ME"
"00127",7.32923349369381,"ME"
"00128",3.43482303713859,"ME"
"00130",6.72371652075889,"ME"
"00132",4.56693722381991,"ME"
"00133",5.19200698892259,"ME"
"00134",6.77246934361309,"ME"
"00135",4.31620275411648,"ME"
"00137",3.50305302477078,"ME"
"00138",4.32483148773027,"ME"
"00139",4.35874882857717,"ME"
"00141",7.04532988848148,"ME"
"00148",3.83002071810728,"ME"
"00151",5.59982896625464,"ME"
"00152",5.39072899115485,"MD"
"00158",2.95669957252181,"MA"
"00160",1.65409089706905,"MN"
"00161",2.12481010935621,"MN"
"00164",1.77147946647087,"MN"
"00165",1.3474268591796,"MN"
"00166",1.98806803461555,"MN"
"00168",2.46280447719876,"NH"
"00172",2.44627033757829,"NH"
"00173",2.24893222956668,"NH"
"00174",2.49081941082883,"NH"
"00176",2.35359490889485,"NH"
"00177",1.90608928625308,"NH"
"00179",2.70123264598671,"NH"
"00180",2.37947291703382,"NH"
"00181",2.94838783475107,"NH"
"00182",2.47452439846082,"NH"
"00183",1.95749706839236,"NH"
"00184",2.02419071967816,"NH"
"00185",3.25104434967623,"NH"
"00188",5.44956540583602,"TX"
"00195",12.87656817678,"WA"
"00197",3.94067246486554,"AZ"
"00199",4.2864945863497,"AZ"
"00501",6.6096250731423,"NY"
"00544",6.6096250731423,"NY"
"01001",8.04661497779361,"MA"
"01002",3.91961726236711,"MA"
"01003",7.09512968716454,"MA"
"01004",6.12061067769679,"MA"
"01005",4.04265153492795,"MA"
"01007",3.70692010836654,"MA"
"01008",3.62744159905461,"MA"
"01009",3.59116425892932,"MA"
"01010",4.51200943862839,"MA"
"01011",3.08338399304549,"MA"
