"ZIP","pm25","STATE"
"00012",0.954913199049861,"CA"
"00014",2.97836901933129,"AZ"
"00015",0.865501646904899,"AZ"
"00016",0.324461913745678,"CA"
"00017",0.078465287874308,"CA"
"00018",0.727095785201873,"CA"
"00019",3.54295756447163,"CA"
"00020",0.097450955751354,"CA"
"00022",1.67742163567048,"CA"
"00026",0.211221724207057,"CA"
"00027",0.890696068239738,"CO"
"00028",1.62879492574588,"CA"
"00029",0.647142101223489,"CA"
"00031",1.1397185898203,"CA"
"00032",0.479226104335448,"CA"
"00033",1.30217696926246,"CA"
"00034",0.61700951280353,"CA"
"00035",0.266213467613085,"CA"
"00037",0.160727338566372,"CA"
"00038",1.16923598234983,"CA"
"00039",0.266465432504353,"CA"
"00040",0.0832674883986385,"CA"
"00041",2.76258197011118,"FL"
"00042",2.98274343034623,"FL"
"00043",2.24080646849009,"FL"
"00044",0.204836510028687,"CA"
"00045",2.36804467842256,"FL"
"00047",0.17806147621951,"CA"
"00048",0.407488031469969,"CA"
"00049",0.523915320200386,"CA"
"00050",0.66763080353642,"CA"
"00051",0.235684636406706,"CA"
"00052",0.206038426939435,"CA"
"00053",3.56063511247734,"FL"
"00054",1.02467918330369,"CA"
"00055",0.364352341723065,"CA"
"00056",16.1522986961997,"ID"
"00057",4.5515573880767,"CA"
"00058",0.0636236828829928,"CA"
"00059",5.58001655423155,"MN"
"00060",4.51237768004736,"MN"
"00061",8.30361715701453,"CA"
"00063",17.555039846415,"MT"
"00064",1.94279582860496,"NM"
"00065",0.481422610849596,"CA"
"00066",1.7780690154732,"NM"
"00067",6.23554954328259,"OK"
"00068",1.68705061226306,"OR"
"00069",0.553481362202509,"OR"
"00070",0.830223218982429,"OR"
"00071",0.595212058881319,"UT"
"00072",0.546727527307615,"WA"
"00073",18.0042644845092,"WA"
"00074",9.1210949672225,"WA"
"00076",0.260192859289035,"WA"
"00077",0.617366148100411,"OR"
"00084",3.56971514178579,"NC"
"00087",3.34656325144925,"FL"
"00097",2.32872548189244,"FL"
"00098",2.96656987809994,"FL"
"00100",2.69944584177816,"UT"
"00116",9.11555601978517,"LA"
"00119",6.45401669357466,"LA"
"00121",6.02381346281217,"LA"
"00125",2.22225118534516,"ME"
"00126",2.03809205316131,"ME"
"00127",6.1767701609162,"ME"
"00128",2.56627659255126,"ME"
"00130",4.61665666666676,"ME"
"00132",2.69265664426693,"ME"
"00133",3.99553955284853,"ME"
"00134",4.86632848693524,"ME"
"00135",3.05185088939934,"ME"
"00137",1.9574278487842,"ME"
"00138",2.58909617893894,"ME"
"00139",4.02086544458262,"ME"
"00141",5.23115861067346,"ME"
"00148",2.23271002370383,"ME"
"00151",3.468013539755,"ME"
"00152",4.88618088344076,"MD"
"00158",2.66701943828858,"MA"
"00160",4.60505963866628,"MN"
"00161",4.67741956201943,"MN"
"00164",7.19591445807149,"MN"
"00165",6.82519695270759,"MN"
"00166",7.96509606695492,"MN"
"00168",2.32540778188415,"NH"
"00172",2.65435997376572,"NH"
"00173",1.77538327447404,"NH"
"00174",1.73291407188477,"NH"
"00176",1.56430196027019,"NH"
"00177",1.60710361702261,"NH"
"00179",1.82685675440824,"NH"
"00180",1.25224796985376,"NH"
"00181",2.17208819314829,"NH"
"00182",1.94326255510852,"NH"
"00183",1.97955523224999,"NH"
"00184",2.24779901448838,"NH"
"00185",2.78057386982672,"NH"
"00188",5.2428692560718,"TX"
"00195",16.6210877036752,"WA"
"00197",1.73382582718244,"AZ"
"00199",0.984998456290761,"AZ"
"00501",7.44758967539355,"NY"
"00544",7.44758967539355,"NY"
"01001",7.51534589462249,"MA"
"01002",4.69146674595258,"MA"
"01003",7.40386976209523,"MA"
"01004",6.99618610747744,"MA"
"01005",3.85268437131185,"MA"
"01007",4.22487141577226,"MA"
"01008",4.75502061524166,"MA"
"01009",6.03317686596119,"MA"
"01010",5.64115665192933,"MA"
"01011",4.30253181506592,"MA"
"01012",3.5332980484751,"MA"
"01013",7.75445665772873,"MA"
"01014",7.11003389335816,"MA"
