"ZIP","pm25","STATE"
"00012",2.41916539676212,"CA"
"00014",4.00745628256169,"AZ"
"00015",0.577644057597686,"AZ"
"00016",1.46737255351366,"CA"
"00017",0.333565617178339,"CA"
"00018",1.37768758827451,"CA"
"00019",3.98130730635892,"CA"
"00020",0.416109676745939,"CA"
"00022",2.09626683305774,"CA"
"00026",0.647149445583352,"CA"
"00027",0.57026328692796,"CO"
"00028",2.99019449033316,"CA"
"00029",1.59470383591432,"CA"
"00031",1.9836632009811,"CA"
"00032",1.2427486723459,"CA"
"00033",2.3140610008509,"CA"
"00034",1.26483610840432,"CA"
"00035",0.931919743235734,"CA"
"00037",0.603247748367447,"CA"
"00038",4.35707600940404,"CA"
"00039",0.620596579317123,"CA"
"00040",0.374942206397027,"CA"
"00041",1.51605054475404,"FL"
"00042",3.79019722474878,"FL"
"00043",1.29786250230997,"FL"
"00044",0.590395967262449,"CA"
"00045",3.26593158405546,"FL"
"00047",0.596890660540687,"CA"
"00048",0.762824149592642,"CA"
"00049",0.655881104221008,"CA"
"00050",0.854156890107602,"CA"
"00051",0.523675021457488,"CA"
"00052",0.404499105244706,"CA"
"00053",2.49998618388033,"FL"
"00054",1.10075024509737,"CA"
"00055",0.705756947122619,"CA"
"00056",18.2523059927842,"ID"
"00057",5.80614692878796,"CA"
"00058",0.3315711051924,"CA"
"00059",1.90344511481479,"MN"
"00060",2.07613975538832,"MN"
"00061",9.38781576267564,"CA"
"00063",11.6137441919877,"MT"
"00064",3.10722477857378,"NM"
"00065",1.08779896579319,"CA"
"00066",1.89688725690207,"NM"
"00067",4.03035960448738,"OK"
"00068",2.75510374544967,"OR"
"00069",0.975388371253929,"OR"
"00070",1.06234185996887,"OR"
"00071",1.36362251318436,"UT"
"00072",0.552186067711126,"WA"
"00073",11.7632662770235,"WA"
"00074",5.27438332873456,"WA"
"00076",0.193822152575411,"WA"
"00077",0.903162116325288,"OR"
"00084",2.88152433831298,"NC"
"00087",4.20966572243977,"FL"
"00097",1.2324725837568,"FL"
"00098",1.40599916883353,"FL"
"00100",4.21272999491852,"UT"
"00116",6.76137929107079,"LA"
"00119",3.72498000679725,"LA"
"00121",4.0333550251005,"LA"
"00125",2.43911430260177,"ME"
"00126",2.20983126010417,"ME"
"00127",3.69974189539419,"ME"
"00128",2.2586420630694,"ME"
"00130",3.23920596080456,"ME"
"00132",2.48500575212417,"ME"
"00133",3.379645880037,"ME"
"00134",3.52285165712989,"ME"
"00135",2.93107227662052,"ME"
"00137",2.68572968218983,"ME"
"00138",2.62614259369477,"ME"
"00139",3.75678930437621,"ME"
"00141",3.17920156777691,"ME"
"00148",2.57703575442374,"ME"
"00151",2.78674735265401,"ME"
"00152",3.04381158927248,"MD"
"00158",2.27995308669125,"MA"
"00160",1.65047271708241,"MN"
"00161",1.72286863117597,"MN"
"00164",2.80279521882421,"MN"
"00165",2.41847728041427,"MN"
